Litter_Bag_ID,Variable,Value,Protocol_ID,Units,Lab_Group
11RLC3C,Neutral.Detergent.Fiber.DM,72.4,nIR,% dry mass,Steve Allison
11RRA1A,Neutral.Detergent.Fiber.DM,76.2,nIR,% dry mass,Steve Allison
11RRA1B,Neutral.Detergent.Fiber.DM,78.6,nIR,% dry mass,Steve Allison
11RRA2A,Neutral.Detergent.Fiber.DM,74.9,nIR,% dry mass,Steve Allison
11RRA2B,Neutral.Detergent.Fiber.DM,73.6,nIR,% dry mass,Steve Allison
11RRA3A,Neutral.Detergent.Fiber.DM,78.4,nIR,% dry mass,Steve Allison
11RRA3B,Neutral.Detergent.Fiber.DM,72.1,nIR,% dry mass,Steve Allison
11RRB1A,Neutral.Detergent.Fiber.DM,79.5,nIR,% dry mass,Steve Allison
11RRB1B,Neutral.Detergent.Fiber.DM,81.3,nIR,% dry mass,Steve Allison
11RRB2A,Neutral.Detergent.Fiber.DM,76.8,nIR,% dry mass,Steve Allison
11RRB2B,Neutral.Detergent.Fiber.DM,75.9,nIR,% dry mass,Steve Allison
11RRB3A,Neutral.Detergent.Fiber.DM,77.1,nIR,% dry mass,Steve Allison
11RRB3B,Neutral.Detergent.Fiber.DM,75.3,nIR,% dry mass,Steve Allison
11SLA1A,Neutral.Detergent.Fiber.DM,74.8,nIR,% dry mass,Steve Allison
11SLA1C,Neutral.Detergent.Fiber.DM,71,nIR,% dry mass,Steve Allison
11SLA2A,Neutral.Detergent.Fiber.DM,74.9,nIR,% dry mass,Steve Allison
11SLA2C,Neutral.Detergent.Fiber.DM,76.3,nIR,% dry mass,Steve Allison
11SLA3A,Neutral.Detergent.Fiber.DM,77,nIR,% dry mass,Steve Allison
11SLA3C,Neutral.Detergent.Fiber.DM,70.7,nIR,% dry mass,Steve Allison
11SLC1A,Neutral.Detergent.Fiber.DM,69.3,nIR,% dry mass,Steve Allison
11SLC1C,Neutral.Detergent.Fiber.DM,68,nIR,% dry mass,Steve Allison
11SLC2A,Neutral.Detergent.Fiber.DM,68.6,nIR,% dry mass,Steve Allison
11SLC2C,Neutral.Detergent.Fiber.DM,68.3,nIR,% dry mass,Steve Allison
11SLC3A,Neutral.Detergent.Fiber.DM,68.3,nIR,% dry mass,Steve Allison
11SLC3C,Neutral.Detergent.Fiber.DM,70.2,nIR,% dry mass,Steve Allison
11TLA1A,Neutral.Detergent.Fiber.DM,74.7,nIR,% dry mass,Steve Allison
11TLA1C,Neutral.Detergent.Fiber.DM,72.4,nIR,% dry mass,Steve Allison
11TLA2A,Neutral.Detergent.Fiber.DM,74.4,nIR,% dry mass,Steve Allison
11TLA2C,Neutral.Detergent.Fiber.DM,72.2,nIR,% dry mass,Steve Allison
11TLA3A,Neutral.Detergent.Fiber.DM,77.9,nIR,% dry mass,Steve Allison
11TLA3C,Neutral.Detergent.Fiber.DM,76.7,nIR,% dry mass,Steve Allison
11TLC1A,Neutral.Detergent.Fiber.DM,67.7,nIR,% dry mass,Steve Allison
11TLC1C,Neutral.Detergent.Fiber.DM,65.6,nIR,% dry mass,Steve Allison
11TLC2A,Neutral.Detergent.Fiber.DM,70.2,nIR,% dry mass,Steve Allison
11TLC2C,Neutral.Detergent.Fiber.DM,75.4,nIR,% dry mass,Steve Allison
11TLC3A,Neutral.Detergent.Fiber.DM,65.6,nIR,% dry mass,Steve Allison
11TLC3C,Neutral.Detergent.Fiber.DM,69.6,nIR,% dry mass,Steve Allison
11ULA1A,Neutral.Detergent.Fiber.DM,75,nIR,% dry mass,Steve Allison
11ULA1B,Neutral.Detergent.Fiber.DM,76.5,nIR,% dry mass,Steve Allison
11ULA1C,Neutral.Detergent.Fiber.DM,76.2,nIR,% dry mass,Steve Allison
11ULA2A,Neutral.Detergent.Fiber.DM,74,nIR,% dry mass,Steve Allison
11ULA2B,Neutral.Detergent.Fiber.DM,76.8,nIR,% dry mass,Steve Allison
11ULA2C,Neutral.Detergent.Fiber.DM,75.5,nIR,% dry mass,Steve Allison
11ULA3A,Neutral.Detergent.Fiber.DM,77.1,nIR,% dry mass,Steve Allison
11ULA3B,Neutral.Detergent.Fiber.DM,78.7,nIR,% dry mass,Steve Allison
11ULA3C,Neutral.Detergent.Fiber.DM,75.9,nIR,% dry mass,Steve Allison
11ULB1A,Neutral.Detergent.Fiber.DM,78.4,nIR,% dry mass,Steve Allison
11ULB1B,Neutral.Detergent.Fiber.DM,80.2,nIR,% dry mass,Steve Allison
11ULB2A,Neutral.Detergent.Fiber.DM,77.7,nIR,% dry mass,Steve Allison
11ULB2B,Neutral.Detergent.Fiber.DM,79.9,nIR,% dry mass,Steve Allison
11ULB3A,Neutral.Detergent.Fiber.DM,79.3,nIR,% dry mass,Steve Allison
11ULB3B,Neutral.Detergent.Fiber.DM,77.4,nIR,% dry mass,Steve Allison
11ULC1A,Neutral.Detergent.Fiber.DM,74.2,nIR,% dry mass,Steve Allison
11ULC1C,Neutral.Detergent.Fiber.DM,73.9,nIR,% dry mass,Steve Allison
11ULC2A,Neutral.Detergent.Fiber.DM,74.9,nIR,% dry mass,Steve Allison
11ULC2C,Neutral.Detergent.Fiber.DM,72.7,nIR,% dry mass,Steve Allison
11ULC3A,Neutral.Detergent.Fiber.DM,74.7,nIR,% dry mass,Steve Allison
11ULC3C,Neutral.Detergent.Fiber.DM,70.9,nIR,% dry mass,Steve Allison
11URA1A,Neutral.Detergent.Fiber.DM,75.1,nIR,% dry mass,Steve Allison
11URA1B,Neutral.Detergent.Fiber.DM,76.4,nIR,% dry mass,Steve Allison
11URA2A,Neutral.Detergent.Fiber.DM,76.2,nIR,% dry mass,Steve Allison
11URA2B,Neutral.Detergent.Fiber.DM,76.4,nIR,% dry mass,Steve Allison
11URA3A,Neutral.Detergent.Fiber.DM,75.1,nIR,% dry mass,Steve Allison
11URA3B,Neutral.Detergent.Fiber.DM,74,nIR,% dry mass,Steve Allison
11URB1A,Neutral.Detergent.Fiber.DM,78.4,nIR,% dry mass,Steve Allison
11URB1B,Neutral.Detergent.Fiber.DM,80.5,nIR,% dry mass,Steve Allison
11URB2A,Neutral.Detergent.Fiber.DM,79.7,nIR,% dry mass,Steve Allison
11URB2B,Neutral.Detergent.Fiber.DM,79.5,nIR,% dry mass,Steve Allison
11URB3A,Neutral.Detergent.Fiber.DM,74.9,nIR,% dry mass,Steve Allison
11URB3B,Neutral.Detergent.Fiber.DM,77.8,nIR,% dry mass,Steve Allison
12ALA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ALA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ALB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ALB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ARA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ARA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ARA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ARB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ARB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ARC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ARC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12C11,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12C12,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12C13,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12C14,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12CLA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12CLA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12CLC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12CLC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DLA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DLA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DLA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DLB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DLB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DLC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DLC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DRA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DRA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DRB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12DRB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ERA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ERA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ERC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ERC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12GLA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12GLA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12GLC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12GLC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HLA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HLA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HLA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HLB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HLB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HLC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HLC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HRA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HRA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HRB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12HRB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12JRA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12JRA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12JRC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12JRC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KLA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KLA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KLB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KLB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KRA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KRA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KRA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KRB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KRB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KRC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12KRC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12MRA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12MRA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12MRC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12MRC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12NRA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12NRA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12NRC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12NRC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12OLA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12OLA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12OLB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12OLB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ORA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ORA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ORA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ORB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ORB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ORC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ORC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QLA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QLA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QLB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QLB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QRA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QRA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QRA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QRB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QRB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QRC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12QRC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RLA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RLA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RLA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RLB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RLB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RLC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RLC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RRA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RRA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RRB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12RRB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12SLA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12SLA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12SLC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12SLC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12TLA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12TLA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12TLC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12TLC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ULA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ULA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ULA1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ULB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ULB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ULC1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12ULC1C,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12URA1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12URA1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12URB1A,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
12URB1B,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
RX1,Neutral.Detergent.Fiber.DM,51.5,nIR,% dry mass,Steve Allison
RX10,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
RX2,Neutral.Detergent.Fiber.DM,55.2,nIR,% dry mass,Steve Allison
RX3,Neutral.Detergent.Fiber.DM,55.4,nIR,% dry mass,Steve Allison
RX4,Neutral.Detergent.Fiber.DM,52.1,nIR,% dry mass,Steve Allison
RX5,Neutral.Detergent.Fiber.DM,54.6,nIR,% dry mass,Steve Allison
RX6,Neutral.Detergent.Fiber.DM,54.4,nIR,% dry mass,Steve Allison
RX7,Neutral.Detergent.Fiber.DM,54,nIR,% dry mass,Steve Allison
RX8,Neutral.Detergent.Fiber.DM,54.6,nIR,% dry mass,Steve Allison
RX9,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
XN1,Neutral.Detergent.Fiber.DM,71.1,nIR,% dry mass,Steve Allison
XN10,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
XN2,Neutral.Detergent.Fiber.DM,71.2,nIR,% dry mass,Steve Allison
XN3,Neutral.Detergent.Fiber.DM,71.9,nIR,% dry mass,Steve Allison
XN4,Neutral.Detergent.Fiber.DM,74.5,nIR,% dry mass,Steve Allison
XN5,Neutral.Detergent.Fiber.DM,72.6,nIR,% dry mass,Steve Allison
XN6,Neutral.Detergent.Fiber.DM,73.4,nIR,% dry mass,Steve Allison
XN7,Neutral.Detergent.Fiber.DM,72.7,nIR,% dry mass,Steve Allison
XN8,Neutral.Detergent.Fiber.DM,74.1,nIR,% dry mass,Steve Allison
XN9,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
XX1,Neutral.Detergent.Fiber.DM,67.3,nIR,% dry mass,Steve Allison
XX10,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
XX2,Neutral.Detergent.Fiber.DM,70.3,nIR,% dry mass,Steve Allison
XX3,Neutral.Detergent.Fiber.DM,71.1,nIR,% dry mass,Steve Allison
XX4,Neutral.Detergent.Fiber.DM,70.4,nIR,% dry mass,Steve Allison
XX5,Neutral.Detergent.Fiber.DM,69.4,nIR,% dry mass,Steve Allison
XX6,Neutral.Detergent.Fiber.DM,71.2,nIR,% dry mass,Steve Allison
XX7,Neutral.Detergent.Fiber.DM,69.2,nIR,% dry mass,Steve Allison
XX8,Neutral.Detergent.Fiber.DM,68.5,nIR,% dry mass,Steve Allison
XX9,Neutral.Detergent.Fiber.DM,,nIR,% dry mass,Steve Allison
11ALA1A,Lignin.DM,9.92,nIR,% dry mass,Steve Allison
11ALA1B,Lignin.DM,12.11,nIR,% dry mass,Steve Allison
11ALA2A,Lignin.DM,11.07,nIR,% dry mass,Steve Allison
11ALA2B,Lignin.DM,10.72,nIR,% dry mass,Steve Allison
11ALA3A,Lignin.DM,12.22,nIR,% dry mass,Steve Allison
11ALA3B,Lignin.DM,11.49,nIR,% dry mass,Steve Allison
11ALB1A,Lignin.DM,10.36,nIR,% dry mass,Steve Allison
11ALB1B,Lignin.DM,10.31,nIR,% dry mass,Steve Allison
11ALB2A,Lignin.DM,9.75,nIR,% dry mass,Steve Allison
11ALB2B,Lignin.DM,9.73,nIR,% dry mass,Steve Allison
11ALB3A,Lignin.DM,10.56,nIR,% dry mass,Steve Allison
11ALB3B,Lignin.DM,11.31,nIR,% dry mass,Steve Allison
11ARA1A,Lignin.DM,10.75,nIR,% dry mass,Steve Allison
11ARA1B,Lignin.DM,9.92,nIR,% dry mass,Steve Allison
11ARA1C,Lignin.DM,10.37,nIR,% dry mass,Steve Allison
11ARA2A,Lignin.DM,9.82,nIR,% dry mass,Steve Allison
11ARA2B,Lignin.DM,10.71,nIR,% dry mass,Steve Allison
11ARA2C,Lignin.DM,11,nIR,% dry mass,Steve Allison
11ARA3A,Lignin.DM,9.87,nIR,% dry mass,Steve Allison
11ARA3B,Lignin.DM,10.09,nIR,% dry mass,Steve Allison
11ARA3C,Lignin.DM,10.94,nIR,% dry mass,Steve Allison
11ARB1A,Lignin.DM,10.14,nIR,% dry mass,Steve Allison
11ARB1B,Lignin.DM,10.16,nIR,% dry mass,Steve Allison
11ARB2A,Lignin.DM,9.54,nIR,% dry mass,Steve Allison
11ARB2B,Lignin.DM,8.07,nIR,% dry mass,Steve Allison
11ARB3A,Lignin.DM,9.86,nIR,% dry mass,Steve Allison
11ARB3B,Lignin.DM,9.89,nIR,% dry mass,Steve Allison
11ARC1A,Lignin.DM,13,nIR,% dry mass,Steve Allison
11ARC1C,Lignin.DM,14.01,nIR,% dry mass,Steve Allison
11ARC2A,Lignin.DM,11.87,nIR,% dry mass,Steve Allison
11ARC2C,Lignin.DM,12,nIR,% dry mass,Steve Allison
11ARC3A,Lignin.DM,11.52,nIR,% dry mass,Steve Allison
11ARC3C,Lignin.DM,12.75,nIR,% dry mass,Steve Allison
11C31,Lignin.DM,8.18,nIR,% dry mass,Steve Allison
11C32,Lignin.DM,8.92,nIR,% dry mass,Steve Allison
11C33,Lignin.DM,9.02,nIR,% dry mass,Steve Allison
11C34,Lignin.DM,8.53,nIR,% dry mass,Steve Allison
11CLA1A,Lignin.DM,10.34,nIR,% dry mass,Steve Allison
11CLA1C,Lignin.DM,9.23,nIR,% dry mass,Steve Allison
11CLA2A,Lignin.DM,12.2,nIR,% dry mass,Steve Allison
11CLA2C,Lignin.DM,8.88,nIR,% dry mass,Steve Allison
11CLA3A,Lignin.DM,10.43,nIR,% dry mass,Steve Allison
11CLA3C,Lignin.DM,13.21,nIR,% dry mass,Steve Allison
11CLC1A,Lignin.DM,11.87,nIR,% dry mass,Steve Allison
11CLC1C,Lignin.DM,12.89,nIR,% dry mass,Steve Allison
11CLC2A,Lignin.DM,10.63,nIR,% dry mass,Steve Allison
11CLC2C,Lignin.DM,12.01,nIR,% dry mass,Steve Allison
11CLC3A,Lignin.DM,12.82,nIR,% dry mass,Steve Allison
11CLC3C,Lignin.DM,14.84,nIR,% dry mass,Steve Allison
11DLA1A,Lignin.DM,10.72,nIR,% dry mass,Steve Allison
11DLA1B,Lignin.DM,11.28,nIR,% dry mass,Steve Allison
11DLA1C,Lignin.DM,11,nIR,% dry mass,Steve Allison
11DLA2A,Lignin.DM,11.23,nIR,% dry mass,Steve Allison
11DLA2B,Lignin.DM,10.18,nIR,% dry mass,Steve Allison
11DLA2C,Lignin.DM,11.36,nIR,% dry mass,Steve Allison
11DLA3A,Lignin.DM,10.02,nIR,% dry mass,Steve Allison
11DLA3B,Lignin.DM,11.19,nIR,% dry mass,Steve Allison
11DLA3C,Lignin.DM,10.64,nIR,% dry mass,Steve Allison
11DLB1A,Lignin.DM,9.23,nIR,% dry mass,Steve Allison
11DLB1B,Lignin.DM,10.25,nIR,% dry mass,Steve Allison
11DLB2A,Lignin.DM,10.13,nIR,% dry mass,Steve Allison
11DLB2B,Lignin.DM,10.56,nIR,% dry mass,Steve Allison
11DLB3A,Lignin.DM,10.54,nIR,% dry mass,Steve Allison
11DLB3B,Lignin.DM,11.37,nIR,% dry mass,Steve Allison
11DLC1A,Lignin.DM,11.52,nIR,% dry mass,Steve Allison
11DLC1C,Lignin.DM,11.79,nIR,% dry mass,Steve Allison
11DLC2A,Lignin.DM,11.68,nIR,% dry mass,Steve Allison
11DLC2C,Lignin.DM,11.23,nIR,% dry mass,Steve Allison
11DLC3A,Lignin.DM,15.37,nIR,% dry mass,Steve Allison
11DLC3C,Lignin.DM,12.87,nIR,% dry mass,Steve Allison
11DRA1A,Lignin.DM,10.41,nIR,% dry mass,Steve Allison
11DRA1B,Lignin.DM,10.26,nIR,% dry mass,Steve Allison
11DRA2A,Lignin.DM,10.57,nIR,% dry mass,Steve Allison
11DRA2B,Lignin.DM,11.09,nIR,% dry mass,Steve Allison
11DRA3A,Lignin.DM,11.42,nIR,% dry mass,Steve Allison
11DRA3B,Lignin.DM,11.27,nIR,% dry mass,Steve Allison
11DRB1A,Lignin.DM,10.78,nIR,% dry mass,Steve Allison
11DRB1B,Lignin.DM,10.1,nIR,% dry mass,Steve Allison
11DRB2A,Lignin.DM,11.14,nIR,% dry mass,Steve Allison
11DRB2B,Lignin.DM,10.28,nIR,% dry mass,Steve Allison
11DRB3A,Lignin.DM,11.22,nIR,% dry mass,Steve Allison
11DRB3B,Lignin.DM,12.68,nIR,% dry mass,Steve Allison
11ERA1A,Lignin.DM,10.71,nIR,% dry mass,Steve Allison
11ERA1C,Lignin.DM,10.41,nIR,% dry mass,Steve Allison
11ERA2A,Lignin.DM,10.99,nIR,% dry mass,Steve Allison
11ERA2C,Lignin.DM,10.14,nIR,% dry mass,Steve Allison
11ERA3A,Lignin.DM,11.05,nIR,% dry mass,Steve Allison
11ERA3C,Lignin.DM,10.43,nIR,% dry mass,Steve Allison
11ERC1A,Lignin.DM,11.77,nIR,% dry mass,Steve Allison
11ERC1C,Lignin.DM,11,nIR,% dry mass,Steve Allison
11ERC2A,Lignin.DM,11.86,nIR,% dry mass,Steve Allison
11ERC2C,Lignin.DM,11.91,nIR,% dry mass,Steve Allison
11ERC3A,Lignin.DM,14,nIR,% dry mass,Steve Allison
11ERC3C,Lignin.DM,11.25,nIR,% dry mass,Steve Allison
11GLA1A,Lignin.DM,11.41,nIR,% dry mass,Steve Allison
11GLA1C,Lignin.DM,11.56,nIR,% dry mass,Steve Allison
11GLA2A,Lignin.DM,10.16,nIR,% dry mass,Steve Allison
11GLA2C,Lignin.DM,10.55,nIR,% dry mass,Steve Allison
11GLA3A,Lignin.DM,10.02,nIR,% dry mass,Steve Allison
11GLA3C,Lignin.DM,10.21,nIR,% dry mass,Steve Allison
11GLC1A,Lignin.DM,12.83,nIR,% dry mass,Steve Allison
11GLC1C,Lignin.DM,11.55,nIR,% dry mass,Steve Allison
11GLC2A,Lignin.DM,10.76,nIR,% dry mass,Steve Allison
11GLC2C,Lignin.DM,10.3,nIR,% dry mass,Steve Allison
11GLC3A,Lignin.DM,11.36,nIR,% dry mass,Steve Allison
11GLC3C,Lignin.DM,11.52,nIR,% dry mass,Steve Allison
11HLA1A,Lignin.DM,10.47,nIR,% dry mass,Steve Allison
11HLA1B,Lignin.DM,10.89,nIR,% dry mass,Steve Allison
11HLA1C,Lignin.DM,11.14,nIR,% dry mass,Steve Allison
11HLA2A,Lignin.DM,10.16,nIR,% dry mass,Steve Allison
11HLA2B,Lignin.DM,10.91,nIR,% dry mass,Steve Allison
11HLA2C,Lignin.DM,10.7,nIR,% dry mass,Steve Allison
11HLA3A,Lignin.DM,11.62,nIR,% dry mass,Steve Allison
11HLA3B,Lignin.DM,11.43,nIR,% dry mass,Steve Allison
11HLA3C,Lignin.DM,11.56,nIR,% dry mass,Steve Allison
11HLB1A,Lignin.DM,10.36,nIR,% dry mass,Steve Allison
